,text,label
510,"ilk önce kişi muayeneye gitmelidir, bazen kulağı tıkayan kulak kiri işitme kaybına neden olabileceği gibi kulakta çınlama da yapabilir. şayet bunlara bağlı değil ise hekim araştırmasını yapar.öncelikle kulak burun ve boğazda ayrıntılı muayene yapılmalıdır, kualk çınlamasını araştırmak için işitme testleri yapılmalıdır yanı sıra kan ve görüntüleme tetkikleri gerekli olacaktır. çınlama haricinde herhangi hastalığınızın olup olmadığı araştırılacaktır. sizlerden alınacak ayrıntılı bilgiler ve yapılacak tektikler sonucunda çınlama ile ilgili önemli bilgiler edinilecektir.son 1 yılda gelişen teknoloji ve tedavi yöntemi ile çınlamanın sebebini bulmak kolaylaştırılmıştır ve çınlamaya yönelik tedavi yapılmaktadır.",Scientific
511,"bende yoğun iş sonrası oluşan çınlama. kulak içi monitör'ün sebep olduğunu düşünüyorum. azıcık solisti ver, biraz şu,biraz bu derken büyük bir gürültüyle iş yapıyorum. ilk yarım saat ikiside kulaklarımda oluyor. daha sonra left tarafını çıkartıyorum, sonra rıght tarafını çıkarıp left'e geri dönüyorum. gece sonuna doğru allah ne verdiyse diye ikisini de çıkartıp sahne içi monitörlerle duyamaya çalışıyorum. umarım yakında sağır olmam. işlere ara verdiğim dönemlerde çınlama giderek azalıyor ve bitiyor. kalıcı olmaması temennisiyle.",Scientific
512,"yaklaşık 4 aydır benim de başıma bela kendileri. askerde atış talimi esnasında müthiş bir uğultuyla başlayıp %70 işitme kaybını da beraberinde getirdi. işitme kaybı zamanla azaldı ama çınlama 18 günün hediyesi olarak tarafıma miras kaldı. tedavisi falan yok bildiğim kadarıyla . bence alışmaya bakıp kendinizi sürekli bişeylerle meşgul edin unutup gideceksiniz belli bir zamandan sonra. ama stres, uykusuzluk, yorgunluk dönemlerinde şiddeti artıyor şimdiden uyarayım.",Scientific
513,bkz: betaserc,Non-scientific
514,"hitchcock'un izledigim ilk filmiydi sanırım. özellikle müzikleri, o donemde hic denenmemis cekim teknigiyle filmin adiyla anilan bir teknik olusturmasi, kalitesi cok guzel. ızlemeyenlere tavsiye edilir.",Unrelated
515,"bende etkisini ortalama 4 günde bir gösteren, hayatımı o gün için felç eden, beni o halde görüp de ""aaa çok fena olmuşsun sen şu işi şu günde nasıl yapacaksın nasıl olacak, vahhh vahhh"" diye vahlananlara ""dert etmeyin yarına iyiyim "" dediğimde uzaylıymışım gibi baktıkları, acılı turşu yemenin iyi geldiğini düşündüğüm, uzanıp yatmanın ardı ardına gelen hapşırma nöbetlerini durduğu, şimdilerde ise yeşil çayın üzerindeki etkilerini içerken içim kalka kalka araştırdığım, yani kendimi denek yaptığım bi garip hastalık... ama bi yerde allah'ın lütfu diye görmek lazım, her hapşırmada her hastalanmada günahların silindiğini ve vücudun yenilendiğini unutmamak lazım :)",Mixed
516,"arkadaşlar sadece septum eğrisi bulunmakta burnumda konka sorunum çıkmadı bu sebeple hastalık ilerlemeden ameliyat olmak istiyorum, üç doktor da ameliyat dedi.istanbul'da sağlam doktor tavsiyesi bekliyorum.",Unrelated
517,sağolsun günüme neşe kattı...,Unrelated
518,"tıptaki adı tinnitus olan kulak çınlaması; kişilerin yaşam kalitesini ciddi anlamda düşürebilen bir durumdur. cızırtı, uğultu, su gürültüsüne benzer sesler duyma şeklinde tarif edilir.",Scientific
519,---spoiler---hayatınızın a.ına koyar---spoiler---,Unrelated
520,"çeşitli kulak hastalıkları nedeniyle zarar görmüş (otitis media,cholesteatoma, vb.) orta kulak kemiklerinin (çekiç,örs,üzengi) bir ameliyat ile protezler takılarak tekrar yapılandırılmasına ve tamir edilmesine verilen addır.(bkz:tympanoplasty)",Scientific
521,türk bilim insanı hulusi behçet tarafından teşhis edilmiş ve adı kunulmuş olan bağışıklık sistemi hastalığı.,Scientific
522,insanı allah'a inandıran yara.kendisinin karşısında eğiliyorum. kesin bunu hak edecek birşey yapmışımdır. yoksa bir insana bu kadar eziyet edilmez. cehennemde yanmaya varım ama aft olmasın.,Non-scientific
523,"baş ağrılarım çok şiddetli olduğu zaman bende mide bulantısı yapıyor ve düşünmeden uyumak istesem bile abuk subuk şeyler düşünüyorum. mesela dün akşam baş ağrısı yine mideme vurdu ve salak salak şeyler düşünmeye başladım. düşündüğüm şeyi kelimelere dökemem ancak kısaca merdiven çıkıyordum ancak bu merdiven sonsuz bi merdiven gibi. kafamın içinde merdiven tırmanıyorum, başım ağrıyor , midem bulanıyor ve bu düşünme durumunu durduramıyorum. yatakta dört dönüyorum uyuyabilmek için bi süre sonra dönmekten eklemlerim ağrımaya başlıyor. saçma sapan bir şey yani. tek çözümü ağrı kesici oluyor. diğer türlü resmen işkence çekiyorum.",Non-scientific
524,"tanım: orta kulak kireçlenmesi. orta kulak kemiklerinden stapesin (üzengi) kireçlenmesiyle (kalsifikasyon) oluşan bir durumdur. tıpta etyolojisi-sebebi bilinmeyen hastalıklardan olmakla birlikte daha çok kalıtsal olduğu görüşü hakimdir.bu hastalık genelde kişilerde sinsi ve yavaş seyirlidir. bu hastalığın geliştiği insanlarda hastalığın olduğu kulakta yavaş yavaş bir işitme kaybı olur. bu işitme kaybı yavaş ve sinsi seyirli olduğu için hastalar farkına varmaz. fizik muayene bulguları da normaldir. yani hiçbir doktor poliklinikte bakıp da siz otoskleroz oldunuz diyemez. genelde ya çok ilerlediğinde ya da odyometri testinden sonra tesadüfen bulunur. tıpın özellikle de kulak burun boğazın son dönemlerde popülerleşen hastalıklarındandır ve kbbciler adına bu hastalık adına alınacak daha çok yol vardır.tedavi olarak hasta eğer bu işitme kaybından rahatsız değilse, ameliyat olmak istemiyorsa veya ameliyat için kontrendikasyonu varsa rutin odyometri testleriyle takip edilir. tek ve kesin tedavisi stapedektomi denen insana hayatı sorgulatan lanet bir ameliyattır. gerçekten çok ince işçilik isteyen önemli komplikasyonları olan bir ameliyattır. tavsiyem eğer bu ameliyatı olacaksanız ciddi bir araştırma yapmadan olmayın.stapedektomi olduktan sonra genelde 2 gün hastanede yatış önerilir. ameliyattan sonraki 1 hafta tabiri caizse kişinin 80 yaşındaki halinin bir fragmanı niteliğindedir. bulantılar, kusmalar, idrarını bile yapmaya hali olmama, sanki 12 şiddetinde deprem oluyormuş gibi sürekli etrafın dönmesi. he unutmadan bu ameliyata sakın ola refakatçiniz olmadan girmeyin. ameliyattan sonra iki gün çok önemli. kendinizi yormayın bayılabilirsiniz dikkat edin. refakatçinizin samimi birisi olduğuna dikkat edin zira her ayak işini yaptıracaksınız ve o kustuklarınızda size o kabı tutacak. üzücü ama gerçek.ameliyattan sonrasına gelecek olursak ilk 1 hafta tamponlar durur genelde. hastalara genelde ilk ay içerisinde 5 kilogramdan fazla ağırlık taşımamaları, nezle grip yapacak durumlardan kaçınmaları, sert öksürmemeleri, sert aksırmamaları vs önerilir. sakın ola ki bu süreçte burnunuzu temizleme maksatlı sümkürmeyin. yani mantıken bu dediklerimiz hep kulağa basıncı arttıran şeyler. yerleştirilen teflon piston henüz tam tutturulmadığı için bu tarz şeyler yapmanız ameliyatı tamamen boşa çıkarabilir. unutmayın özellikle ilk 1 ay ve hatta 3-4 ay çok önemli.ameliyatın geçici tat kaybı (%20) gibi riski vardır ki eğer sinir hasarlanmışsa geçidir. eğer sinir (corda timpani) kopmuşsa geçmiş olsun ameliyatınızın olduğu kulak tarafının ağız bölgesinden ömür boyu bir daha tat alamayacaksınız. ameliyatın başarısı ameliyattan 3-6 ay sonra odyometri testleriyle değerlendirilir. ameliyatın başarılı olma ihtimali genelde yüksek olmakla birlikte başarısız vakalar da (yaklaşık %10) mevcuttur.bu ameliyatı olduktan 3-4 ay uçağa binmeniz yasak. dalış yapmanız ömür boyu yasak. kadın hastaysanız doğum yapacaksanız sezaryenle yapmanız şiddetle önerilir. ayrıca yine ömür boyu olacak şekilde fitness gibi vücudu aşırı zorlayıcı ve ıkındırıcı işler protez stapesin yerinden çıkmasına sebep olabileceği gibi bu durum tartışmalıdır. öyle ki doktor size ameliyattan sonra tuvalette ıkınmayın diye laksatif (ishal yapıcı) bile verebilir. türkiye'den bu konuda alanında uzman birçok kişiyle konuştum ve hatta makalelere baktım. genel olarak tavsiye edilmiyor ama kesin bir kontrendikasyon yok. özellikle kendinizi yorduğunuz günler o lanet kulak çınlaması dayanılmaz bir hal alır. kulak çınlaması da ömür boyu sürecektir ve malesef buna da tıbbın yapabileceği bir şey yok şu an.bir başka dikkat edilmesi gereken durum da kafaya darbe alınması. kafaya gelen sert bir darbe pistonun yerinden kaymasına sebep olabilir ve hatta düşük ihtimal olmak üzere iç kulağı penetre ederek kalıcı sağırlığa yol açabilir. bu açıdan dövüş sporları gibi kafaya darbe yediğiniz sporlar asla önerilmez ama ben şahsen 2 yıldır amatör kickbox yapıyorum. biraz size kalmış bu risk.",Mixed
525,"akdeniz ülkelerinde yaygın olarak görülen, dr.hulusi behçet tarafından tanımlanmış ve tüm dünyada kabul edilmiş bir sendromdur. en önemli iki bulgusu oral aft ve genital aftır. bunun yanında eriten nodosum olarak adlandırılan özellikle bacakların ön yüzünde kırmızı deriden kabarık ve ağrılı lezyonlarda görülebilir. aynı zamanda göz iltihabı dediğimiz üveit ve eklem romatizması dediğimiz artrit de bulgular arasında olmaktadır. önemli nokta genital aftın hayatta bir kez dahi olması tanıda çok yardımcıdır. genital aft vücutta kahverengi iz bırakabilmektedir. tekrarlayan oral aft tanı için çok değerlidir.",Scientific
526,"her ayağa kalktığımda olandır. birkaç saniyeliğine gözlerim kararıyor, kulaklarım uğulduyor, bir yere tutunma ihtiyacı hissediyorum.",Unrelated
527,"doğuştan varolan veya uzun süreli kronik orta kulak enfeksiyonları (bkz:otitis media) sonucunda ortaya çıkan bir kulak rahatsızlığı. orta kulağın yeterli havayı almaması, alerjiler ve kulaktaki nem oranının yüksek olması enfeksiyon için koşulları daha elverişli bir hale getirir.cholesteatoma hastalığında kulak kanalındaki ve orta kulaktaki derilerin büyümesi kontrol dışına çıkar. bu bölgelerdeki deriler ölüp dökülmeleri gerekirken içeri doğru üst üste binerek genişlerler ve kulak kanalını tıkarlar. bu oluşumlartümörolarak tanımlanır ancak cholesteatoma birkansertürü değildir.zamanında müdahele yapılmazsa cholesteatoma oluşumları bütün ortakulağı doldurabilir ve burdaki kemikleri yavaş yavaş yoketmeye başlar. eğer enfeksiyon iç kulağa geçersemenenjithastalığına neden olabilir ve bölgeden geçen yüz sinirini (facial nerve) etkilerse bölgesel veya tüm yüz felcine neden olabilir. ölümle sonuçlanan vakalar çok nadir görülmüştür.cholesteatoma'nın belirtileri kulak tıkanıklığı, kulak akması, kulak kirinin kötü ve ağır bir kokuya sahip olması, kulak ağrı/acısı, baş dönmesi ve yüz hislerinin azalmasıdır.cholesteatoma'nın iyileştirebilmesi için cerrahi müdahele şarttır. iki türlü operasyon yöntemi vardır:1-) kulağın arkasından kesilip açılması ve orta kulağa ulaşılması.2-) cholesteatoma çok yayılmış ise kulak arkasındaki kemiğin (bkz:mastoid kemiği) tamamen alınıp ordan iç ve orta kulağa ulaşılması.operasyonda enfeksiyon temizlenir. eğer kemiklerde hasar varsamastoidectomyile kemikler tekrar yapılır ve kulak zarındaki olası bir deliktympanoplastyile kapatılır. operasyonun 1. amacı enfeksiyonu yoketmektir, duyma hislerinin korunması 2. sıradadır.operasyon başarılı olsa bile cholesteatoma'nın tekrar oluşma riski vardır bu yüzden düzenli olarak bir kulak doktoruna gidilmelidir.",Scientific
528,allah düşmanımın başına vermesin. ilk vertigo atağında 1 hafta yataktan kalkamamıştım. öyle bir dönüyordu ki başım düz duvarı yamuk görüyordum. zaten yürümek falan namümkün. baş dönmesi olunca mide bulantısı default olarak geliyor.kahve ve tuzdan uzak durun bir de kulak sağlığınıza çok dikkat edin aman. futbol sadece futbol olmadığı gibi kulak da sadece kulak değil.,Mixed
529,bugün yaptığım ameliyat,Unrelated
530,(bkz:tinnitus)tıbbi olarak kalp damar hastalıklarından psikolojik hastalıklara kadar birçok sebebi olabilen hadise.patolojik boyutlardaysa bir kbb uzmanına görünmekte fayda var.,Scientific
531,şeker hastalığının bir belirtisi... (bkz:ağzı kurumak),Mixed
532,"tesadüfen akıntı nezle amaçlı kontrolde öğrendiğim hastalık. kamera yordamiyla doktor ile baktığımızda nefes alıcak yolun çok daraldığını gördüm. şimdi çabuk yorulmalarimin , kalbimin hizli atmasinin sebebini daha iyi anliyorum ve iyi bir kbb doktoru önersi bekliyorum. istanbulda ikamet ediyorum.",Scientific
533,"boyun fıtıgı emaresidir, gidin bi mr çektirin",Unrelated
534,"ağızda beliren etrafı pembe ortası beyaz yaralardır.beslenmeyi ciddi anlamda engellemekle birlikte müthiş acı verirler. ortalama 10 gün içerisinde iyileşebilirler. damakta, iç yanakta, dudak içlerinde görülebilirler.b12 eksikliği, bağışıklık sistemi aksaklıkları, sigara kullanımı ve stres sebepli olabilir.tekrar eden aft oluşumu behçet hastalığı'nın belirtisi olabilir.-çeşitli gargaralar ağrıyı azaltmakta etkilidir.-karbonat-su karışımıyla ağzı çalkalamak suretiyle ağrıyı azaltabilirsiniz.-dut şurubu içmek ise ağız içi yaralarda kullanılan işe yarar bir yöntemdir. (onayladım.)-bağışıklık sistemini güçlendirmek amacıyla immuzinc adlı ilaç içilmeye başlanabilir. (ben öyle yapıyorum iki gün içinde geçiyor.)ağzında aft bulunan kişiler ekşi, tuzlu, aşırı baharatlı yiyeceklerden kaçınmalıdır.",Scientific
535,"kanlı kusma olarak tabir edilen hematemez, üst sindirim sistemi (bkz:gis)*kanamalarını düşündürür.(bkz:gaitada gizli kan) testi yapılması da kanamanın boyutu için önem teşkil etmektedir.",Unrelated
536,ilki 1630'da yapılmış. (yeni okudum),Mixed
537,"kenacort orabase kullanabilirsiniz, dismacununuzun icerisinde kopurtucu olmamasina dikkat edin aftinizi alevlendirir, b vitamini ve demir eksikligi daha sik aft cikmasina sebep olur doktorunuzdan bunlarin olculmesini isteyin, yilda 3_4 kereden fazla cikiyor ise illaki doktorunuza bunu belirtin altinda yatan baska rahatsizliklar olabilir onlari burada yazmaya milleti panikletmeye gerek yok.",Mixed
538,"""aha da hasta oluyorum"" diye strese sokan, şu an yaşadığım, nolur ilerlemesin bu aşamadan geri dönsün diye dualar ettiğim, çok gıcık ve bir o kadar da istenmedik durum.geceye bir dua bırak: noluuur yarın sabaha geçsin. amin.",Unrelated
539,"12 yıldır devam eden kesintisiz kulak çınlamam var. %70 işitme kaybı ile beraber başladı, kullandığım ilaçlar işitme kaybına çözüm oldu ancak çınlamaya olmadı.ilk zamanlar çok zor geçse de çok yüksek sese maruz kalmadığım sürece hissetmiyorum artık. çınlama başlamadan önce nasıldı onu bile hatırlamıyorum.",Scientific
540,"golden gate,san francisco sokakları ve gerilim dolu bir film.---spoiler--------spoiler---son 1 dakikaya kadar evet gerilim korku var ama çok az seviyede.rahibe ablamızın kendisini siyahlar eşliğinde gösterip bir anda öne fırlamasıyla evet izlediğim 2 saate deydi diyebiliceğiniz film.ayrıca james stewart'ın filmin ortalarında kâbusta uyanıp çığlık attığı sahnede ki o mimikleri efsaneydi.",Unrelated
541,benim de senelerdir muzdarip olduğum durum.bitmek bilmeyen bir uğultu var ve herhangi sesli bir ortamdan çıktığımda daha da artıyor.uyku konusunda problem yaşamıyorum.işitmemde de bir sorun yok. ancak odaklanamama problemi yaratıyor bende.ne kullandıysam geçmedi.unutup yokmuş gibi yaşayın alışın diyemem.beni hala çok rahatsız ediyor.nöroloğa ve kbbye gideceğim yine.bir sonuç alırsam editlerim,Mixed
542,bana felsefi tartisma yaptiran olay.https://youtu.be/te9qn0r5h7msu an boyleyim,Unrelated
